old_oid	post_repair_oid	citation	disposition
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1279:| `c95daa6` through `af32bb1` | fifth move, adjudicated here, superseded at `6d501c8` | `386e0f2a22a25c774ff43da8621e947d9c3a4137e57a5d8ee6bbad973eb25c48` |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1284:value section 7 carried for it from `c95daa6` through `af32bb1`; it has moved	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1801:Between `c95daa6` and `af32bb1` this mission added, in eleven commits, the ARM64	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1841:| `ac544ca` through `af32bb1` | unchanged, eleven commits of product and oracle work | `1bda72504e7ada1c8a2e7798ca314b3843ebc6cf8b8202851de42dd542573abd` |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1849:| `ac544ca` through `af32bb1` | unchanged | `386e0f2a22a25c774ff43da8621e947d9c3a4137e57a5d8ee6bbad973eb25c48` |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1857:| `ac544ca` through `af32bb1` | unchanged | `d882132e87cb4625ebdac88ab310e405b00133bd546e172db282be7e1bbf47bf` |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1867:| `crates/flutterdec-ir/src/tests/control_effects.rs` | `crates/flutterdec-ir/src/lib.rs:434-740` at `af32bb1` | inline `mod tests`, unprotected |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1868:| `crates/flutterdec-ir/src/validate/tests.rs` | `crates/flutterdec-ir/src/validate.rs:241-695` at `af32bb1` | inline `mod tests`, unprotected |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1869:| `crates/flutterdec-core/src/pipeline/quality/control_effect_tests.rs` | `crates/flutterdec-core/src/pipeline/quality.rs:154-352` at `af32bb1` | inline `mod quality_tests`, unprotected |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1870:| `crates/flutterdec-core/src/pipeline/runners/split/identity_tests.rs` | `crates/flutterdec-core/src/pipeline/runners/split.rs:428-584` at `af32bb1` | inline `mod tests`, unprotected |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1871:| `crates/flutterdec-core/src/pipeline/runners/stubs/identity_tests.rs` | `crates/flutterdec-core/src/pipeline/runners/stubs.rs:1068-1279` at `af32bb1` | inline `mod prune_tests`, unprotected |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1872:| `crates/flutterdec-decompiler/src/control_flow/regions/identity_boundary_tests.rs` | `crates/flutterdec-decompiler/src/control_flow/regions.rs:442-533` at `af32bb1` | inline `mod identity_boundary_tests`, unprotected |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1887:`6866ce3d8f8f96d8f8ed59c932f1002e962763635702de687cd2dabb18b68c80` at `af32bb1`,	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1898:`git diff --numstat af32bb1` for the non-protocol files: 10 insertions and 308	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1911:`af32bb1`, take the new file from its first item onward, collapse every run of	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1969:git show af32bb1:scripts/ci-check.sh > /tmp/cic-prev.sh	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1982:each new form is a strict superset of the old: every target `af32bb1` named is	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:2139:   at `af32bb1` every one of the twenty-six silencings in 15.4 passed every gate	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:2147:   `af32bb1`, so the text is recoverable from history. `1371e42` is untouched.	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1272:| `c95daa6` through `af32bb1` | third move, adjudicated here, superseded at `6d501c8` | `1bda72504e7ada1c8a2e7798ca314b3843ebc6cf8b8202851de42dd542573abd` |	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1279:| `c95daa6` through `af32bb1` | fifth move, adjudicated here, superseded at `6d501c8` | `386e0f2a22a25c774ff43da8621e947d9c3a4137e57a5d8ee6bbad973eb25c48` |	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1285:seven times since, the first of them at `6d501c8` in section 15, and section 7	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1300:`6d501c8` in section 15, so `sha256sum <path>` reproduces neither.	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1842:| `6d501c8` through `5fa97f2` | fourth move, adjudicated here, superseded at `7b8628a` | `e93e04f71f67dc57379fcca164af80d58a403889095bcc4aced48de990b44c59` |	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1850:| `6d501c8` through `5fa97f2` | sixth move, adjudicated here, superseded at `7b8628a` | `ec5e015bc65317c8b477c582b52a9a6d91c618e6becfe31da019b4bb34995401` |	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1858:| `6d501c8` through `b396a62` | first move since section 13, adjudicated here, superseded at `c58013d` | `b8e06c148c0268f23acbb9547e5b9248b3f4ebc6903a48e8d21112be41e3ef49` |	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:1877:Their digests at `6d501c8` are the nine rows this commit adds to the section 7	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:2225:| `6d501c8` | unchanged through every prior mission commit | `e5e53a705aa16f6b27df6d99375da0d76106fc6f16f462301ab858d5e77a21ad` |	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:2233:| `6d501c8` | unchanged through every prior mission commit | `a65298cde1ed807a838199162397bd51ff7f35e38941a0bd274872116b8c4668` |	retained-as-pre-repair-provenance
6d501c83aac35cd74039834c05530333db6ccfb0	4f8fb54b3becb3b71bcf3dfa3e2cee29e548e15b	docs/oracle-protocol-ir-cfg-emitter.md:2395:| `6d501c8` | three targets and nine rows added, section 15 | `b8e06c148c0268f23acbb9547e5b9248b3f4ebc6903a48e8d21112be41e3ef49` |	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/oracle-protocol-ir-cfg-emitter.md:2161:Commit `92c14a8` changed what a `_block_N()` call means in a finished artifact,	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/oracle-protocol-ir-cfg-emitter.md:2226:| `92c14a8` | current, recorded in section 7 | `9b8d3117e3e1c510fbbf6a1a8217ac795968aba1661d938a02ffd0abedeaf79c` |	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/oracle-protocol-ir-cfg-emitter.md:2234:| `92c14a8` | current, recorded in section 7 | `7d1d87fa9401d07ab19b4bbb190edf1c53538a6da83ccd0e891b851b63200e63` |	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/oracle-protocol-ir-cfg-emitter.md:2294:   `92c14a8`, the same commit as the product change, rather than in a commit of	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/oracle-protocol-ir-cfg-emitter.md:2299:   files are separable: `git show 92c14a8 -- <the two paths>` is the whole ruler	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/research-ir-cfg-emitter.md:745:| D1 | Closed at `92c14a8`: coverage collapse on large declined graphs, every omitted path rewritten to `return null;` with every helper definition deleted | Closed, measured before and after on all 33 benchmark cases | Sections 12.3 and 19 |	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/research-ir-cfg-emitter.md:753:closed at `92c14a8` and section 19 records the fix, the tests that now fail on	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/research-ir-cfg-emitter.md:1320:## 19. Emission omissions and declines, implemented at `92c14a8` and `f5f0b83`	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/research-ir-cfg-emitter.md:1322:Two commits close D1 and D3 and give both of them a vocabulary. `92c14a8` stops	retained-as-pre-repair-provenance
92c14a815c600501a47619cb00c81b7440d286d9	90b26dec6cc92c1ceb0faae04a3ad108c70c5ccd	docs/research-ir-cfg-emitter.md:1473:`92c14a815c600501a47619cb00c81b7440d286d9`, whole structured rollback at	retained-as-pre-repair-provenance
f5f0b83dd17a86574abdfcf23cac2f459b1ccf13	6240c6c580fa419b180e1c1330cf4a21c9f3f6e4	docs/research-ir-cfg-emitter.md:747:| D3 | Closed at `f5f0b83`: `omitted_blocks` was not part of the structured rollback, and neither were the helper set, the names, several anchors or the traversal bookkeeping | Closed, asserted by a poisoned-state differential against direct DFS | Sections 7 and 19 |	retained-as-pre-repair-provenance
f5f0b83dd17a86574abdfcf23cac2f459b1ccf13	6240c6c580fa419b180e1c1330cf4a21c9f3f6e4	docs/research-ir-cfg-emitter.md:755:`f5f0b83`, which replaced the hand-listed rollback with a whole snapshot.	retained-as-pre-repair-provenance
f5f0b83dd17a86574abdfcf23cac2f459b1ccf13	6240c6c580fa419b180e1c1330cf4a21c9f3f6e4	docs/research-ir-cfg-emitter.md:1320:## 19. Emission omissions and declines, implemented at `92c14a8` and `f5f0b83`	retained-as-pre-repair-provenance
f5f0b83dd17a86574abdfcf23cac2f459b1ccf13	6240c6c580fa419b180e1c1330cf4a21c9f3f6e4	docs/research-ir-cfg-emitter.md:1324:`f5f0b83` gives every structured decline one primary cause and makes its	retained-as-pre-repair-provenance
f5f0b83dd17a86574abdfcf23cac2f459b1ccf13	6240c6c580fa419b180e1c1330cf4a21c9f3f6e4	docs/research-ir-cfg-emitter.md:1474:`f5f0b83dd17a86574abdfcf23cac2f459b1ccf13`, verified invalid-graph accounting	retained-as-pre-repair-provenance
b396a6220c9be7c947a9970ab5a576cba444025f	b5c9a38061e8daa7f7bd8ea1214d6de2ae508c20	docs/oracle-protocol-ir-cfg-emitter.md:1858:| `6d501c8` through `b396a62` | first move since section 13, adjudicated here, superseded at `c58013d` | `b8e06c148c0268f23acbb9547e5b9248b3f4ebc6903a48e8d21112be41e3ef49` |	retained-as-pre-repair-provenance
b396a6220c9be7c947a9970ab5a576cba444025f	b5c9a38061e8daa7f7bd8ea1214d6de2ae508c20	docs/oracle-protocol-ir-cfg-emitter.md:2400:commit each row names; the second is the value section 7 carried at `b396a62`,	retained-as-pre-repair-provenance
b396a6220c9be7c947a9970ab5a576cba444025f	b5c9a38061e8daa7f7bd8ea1214d6de2ae508c20	docs/oracle-protocol-ir-cfg-emitter.md:2416:1. At `b396a62`, the parent, the table said	retained-as-pre-repair-provenance
b396a6220c9be7c947a9970ab5a576cba444025f	b5c9a38061e8daa7f7bd8ea1214d6de2ae508c20	docs/oracle-protocol-ir-cfg-emitter.md:2433:that path together with the one-line row in section 7 restores `b396a62`'s	retained-as-pre-repair-provenance
b396a6220c9be7c947a9970ab5a576cba444025f	b5c9a38061e8daa7f7bd8ea1214d6de2ae508c20	docs/oracle-protocol-ir-cfg-emitter.md:2446:Additive in the strict sense: every check those lanes made at `b396a62` is still	retained-as-pre-repair-provenance
b396a6220c9be7c947a9970ab5a576cba444025f	b5c9a38061e8daa7f7bd8ea1214d6de2ae508c20	docs/oracle-protocol-ir-cfg-emitter.md:2495:- The checker at `b396a62` exits **0**. It prints	retained-as-pre-repair-provenance
b396a6220c9be7c947a9970ab5a576cba444025f	b5c9a38061e8daa7f7bd8ea1214d6de2ae508c20	docs/oracle-protocol-ir-cfg-emitter.md:2539:   except the checker's own is byte-identical to what it was at `b396a62`.	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:1858:| `6d501c8` through `b396a62` | first move since section 13, adjudicated here, superseded at `c58013d` | `b8e06c148c0268f23acbb9547e5b9248b3f4ebc6903a48e8d21112be41e3ef49` |	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:1893:`7b8628a` in section 19 and the third at `c58013d` in section 17, so	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2323:Commit `c58013d` moves `scripts/check-oracle-inventory.py`, which is a protected	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2357:56 rows at `c58013d`, which was every digest row of section 7 and no other row of	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2396:| `c58013d` through `5fa97f2` | second move, adjudicated here, superseded at `7b8628a` | `98e7f29f8ebebaf68dc28c82ec465eb359cf3b91280f808ce1dfb3d17221bbf0` |	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2401:and the third is the value it carried from `c58013d` through `5fa97f2`. All three	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2406:No other protected file changed. `git diff --name-only` for `c58013d` is two	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2426:3. `c58013d` therefore carries both. The code was written first and the row was	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2431:The ruler is still separable for review. `git show c58013d --	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2455:A full `scripts/ci-check.sh` on the clean tree at `c58013d` exits 0 with 14	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2461:Every plant is one edit against a clean `c58013d`, restored between rows. All	retained-as-pre-repair-provenance
c58013d0c26836845c9eaacb046d32b14d1b0052	62f0dbb9a113e46de9e7bad9ad31535029708dcf	docs/oracle-protocol-ir-cfg-emitter.md:2505:- The checker at `c58013d` exits **1** and names the file and both digests.	retained-as-pre-repair-provenance
7b947db19e11c4f56ad3193f875c915a766bacd8	c93e415cfe0e3316189ea9b153b7cfd93e30743b	docs/compat-evidence/artifact-manifest.tsv:9007:ir/03205_sub_9511d8.json	43307	4cea634f68e8aa7d72c39c1d9985a2cf0553aa12f6123c5b0bc78172b765cc9b	182526	67b947db0075888b4d1e886ac1c2ff5b30f351067ab6cb689ac38be537629c82	retained-as-pre-repair-provenance
